sector,macro,tau,alpha,beta,t_beta,pseudo_r2
XLU,OIL,0.5,0.001246881302654038,-0.0003599197885371169,-0.5784953707886595,0.0006277463719326359
XLU,OIL,0.75,0.007204790745503224,-0.00020350668565598685,-0.29215246759985875,0.0004066376703445451
XLU,OIL,0.9,0.011685537308616503,0.00011936475484715759,0.13450995192230103,0.0003932931747305801
XLU,OIL,0.95,0.015844285696042845,0.0008051167184872628,0.4627709034768964,0.0032029028909492663
XLU,OIL,0.99,0.026470989327891888,0.0025574070020285707,0.4094548517905785,0.04249144793254134
XLU,DXY,0.01,-0.02862651756534101,-0.002136327026484345,-0.29769845379362664,0.037223723489276606
XLU,DXY,0.05,-0.01643707716018798,0.0011746940302466934,0.5885177164040851,0.0018082306599727094
XLU,DXY,0.1,-0.0113616462451842,-0.0004993373229130394,-0.4295040858219804,0.0009541709062763637
XLU,DXY,0.25,-0.004971177231646344,-0.0007171450418221542,-0.834137664242822,0.0037815551288732374
XLU,DXY,0.5,0.0011100555354994828,-0.0010287465483559723,-1.651277731694634,0.0035756139984189916
XLU,DXY,0.75,0.0073296986785396714,-0.0008373164671090419,-1.3749226392414764,0.002452672900713493
XLU,DXY,0.9,0.01158320200447672,-0.0013811553093496364,-2.678604517910303,0.01754814665422444
XLU,DXY,0.95,0.015384990722667078,-0.0023772108992827835,-3.479844806267833,0.007075406368595605
XLU,DXY,0.99,0.026175131518093215,0.0004721636467019623,0.16337881585740413,0.009438704561876343
XLU,US2Y,0.01,-0.025524638764656462,-0.002066838410764737,-0.6908417594786153,0.00899400618000501
XLU,US2Y,0.05,-0.015879863474308403,-0.0022310679819113515,-1.0815351025522486,0.006371408593970118
XLU,US2Y,0.1,-0.011351078991701307,-0.001440975319521452,-1.2944221683234007,0.013811622343579244
XLU,US2Y,0.25,-0.005234003767716201,-0.0006892967707487792,-0.9394105052060786,0.003716433265522845
XLU,US2Y,0.5,0.001246896271178674,-0.0004379900680818194,-0.7065150542863301,0.0011159026025622243
XLU,US2Y,0.75,0.00711032999659952,-0.0004161661293254891,-0.7049783294583604,0.001464962423191274
XLU,US2Y,0.9,0.011655693745055219,-0.0004015343477375754,-0.5578682364739677,0.0015993271116101493
XLU,US2Y,0.95,0.015171885413089095,-0.0013163413633282392,-1.2359104257198237,0.010269683703540755
XLU,US2Y,0.99,0.026845997053158037,0.0034494119419639716,1.0960075727605247,0.10581570436851617
XLU,US10Y,0.01,-0.028886001605767424,-0.0026987218733494998,-0.4079452771142594,0.007219632478579707
XLU,US10Y,0.05,-0.015123785540455514,-0.0029011351577493153,-1.698714694326455,0.026955739781637678
XLU,US10Y,0.1,-0.011370133798872518,-0.002564092058765531,-2.05782962883422,0.03320019380482253
XLU,US10Y,0.25,-0.004806099456703477,-0.0024047480971945857,-3.3584083582008266,0.033919163864272406
XLU,US10Y,0.5,0.0011073381535659365,-0.0025758445277924555,-4.41859142833044,0.030169982354340097
XLU,US10Y,0.75,0.006492148650135182,-0.0021807134714986903,-3.4779003614620883,0.021796934527374634
XLU,US10Y,0.9,0.011759955590608447,-0.0020890741704006847,-2.7764975112559513,0.027763176539879475
XLU,US10Y,0.95,0.014100646266526514,-0.0022100709041951755,-2.6145930904171664,0.025488493530245182
XLU,US10Y,0.99,0.028089630431075614,0.0036805918893695793,1.3559795490872464,0.045599973749790745
XLU,VIX,0.01,-0.02249024630999995,-0.006977075094706376,-1.5050897074427296,0.2919033390664124
XLU,VIX,0.05,-0.01577947309629606,-0.00579175416300056,-3.101393446240177,0.16736022580841825
XLU,VIX,0.1,-0.011938031363620094,-0.005772886237959964,-3.3155339266358106,0.10041089774357748
XLU,VIX,0.25,-0.004645004865519107,-0.003740700496192885,-5.020911577378808,0.04849926289576445
XLU,VIX,0.5,0.0006546089859793705,-0.003964590410287248,-6.929317694422957,0.05041648773372254
XLU,VIX,0.75,0.006629775154240494,-0.003570002330458305,-4.523445360717654,0.043126532389619165
XLU,VIX,0.9,0.011771394895298349,-0.0030670438290009714,-2.5786108258891955,0.06159317168129763
XLU,VIX,0.95,0.014499944952850377,-0.0027556592702239896,-1.478377893453808,0.09235477152175686
XLU,VIX,0.99,0.021454957422331698,-0.004255907982743873,-2.93131560335701,0.14965372369064223
XLI,OIL,0.01,-0.040343525847423976,0.006532549438903209,0.43480915606246556,0.07279570479627195
XLI,OIL,0.05,-0.016411577587200542,-0.00045913942871204125,-0.2211138099457102,7.3650785001877495e-06
XLI,OIL,0.1,-0.012537001136475084,-0.0013179116408113265,-0.9391014152454558,0.0013266113437724325
XLI,OIL,0.25,-0.005160773713098351,-0.0014748239752140728,-2.0203209187810334,0.005129848554773941
XLI,OIL,0.5,0.0009402804354323113,-0.0027370592078453503,-4.083191091537136,0.019608742903944654
XLI,OIL,0.75,0.008208060000092174,-0.001779267146122786,-2.4405258634522586,0.02285830872169592
XLI,OIL,0.9,0.012260786498442077,-0.001735113476364957,-1.8640602780463218,0.02536686348837458
XLI,OIL,0.95,0.017501540684080597,-0.00318401011530124,-1.4293066711897608,0.04194652012965272
XLI,OIL,0.99,0.03080669182646885,-0.0009900908924438247,-0.08771203576918134,0.034271046939445715
XLI,DXY,0.01,-0.0327737797803662,0.006053252216467888,0.9140140788927349,0.029214510267111526
XLI,DXY,0.05,-0.01737251930785063,0.0018234813585053158,0.7737521752851105,0.0177382350738019
XLI,DXY,0.1,-0.012513733967967854,0.001032448496596251,0.6475905969439387,0.011454529522925472
XLI,DXY,0.25,-0.00485874470005351,-0.00027984144726566414,-0.35883699202919395,0.00011527724199844602
XLI,DXY,0.5,0.0005378109997554311,-0.0013136684927157068,-1.9129374298466422,0.00203090976522724
XLI,DXY,0.75,0.00810517040950873,-0.000917731215912542,-1.3033612981190945,0.0018374926631057331
XLI,DXY,0.9,0.012638592485020618,-0.0014974390345577405,-1.6256663001061937,0.004968461632235854
XLI,DXY,0.95,0.01705290081843501,-0.001405194081032247,-0.9043471644528546,0.009792058459850983
XLI,DXY,0.99,0.031680894322693116,-0.0004119092897762355,-0.05472124936583465,0.007787607250861139
XLI,US2Y,0.01,-0.035146730547129273,0.006994852495543578,0.7122344624012418,0.0848736121157323
XLI,US2Y,0.05,-0.017845898304609722,0.0030760380751729465,1.6877724579659894,0.011246481179163825
XLI,US2Y,0.1,-0.01229675684107384,0.0008251705589711247,0.9749683667374032,0.005847389424581517
XLI,US2Y,0.25,-0.005208247063685089,0.00021352107786251843,0.31806753492508066,0.00036338438577399046
XLI,US2Y,0.5,0.0006598492691372326,-0.0007619861775043338,-1.1030743490981842,0.00251589089946358
XLI,US2Y,0.75,0.007705077013736651,-0.0008812703306524093,-1.257656514499714,0.004586390885046421
XLI,US2Y,0.9,0.012396064570028181,0.00031153794200710315,0.3156688958655216,0.0011429586103535172
XLI,US2Y,0.95,0.017413657050156437,0.000482289414767502,0.21718624337747652,0.0031199087604807385
XLI,US2Y,0.99,0.03473830857365698,0.006716305409719945,0.7559364730694126,0.06659385436984222
XLI,US10Y,0.01,-0.035873687151917875,0.006772352124834008,0.9928870611608259,0.12018861987542717
XLI,US10Y,0.05,-0.016697989075263618,-0.00014599225624847755,-0.06349578470969658,0.0005321992838867029
XLI,US10Y,0.1,-0.012353898475072603,0.0005580591381902269,0.3285585622023999,0.000768252926424462
XLI,US10Y,0.25,-0.0050886782797451135,-0.0008533799253395782,-1.1153802693234873,0.005016538521563696
XLI,US10Y,0.5,0.0006554439878916502,-0.0019392918168593149,-2.961608449895846,0.014005951061550226
XLI,US10Y,0.75,0.007936333518446395,-0.0009091339148914297,-1.288065490324264,0.003489275286179927
XLI,US10Y,0.9,0.012275804183312278,-0.0005962758302932446,-0.7148092894701911,0.0002033031325409107
XLI,US10Y,0.95,0.017529383849646484,5.0307615597264975e-05,0.025523770910044097,0.00016371034946449647
XLI,US10Y,0.99,0.032372912146208126,0.00032322473266717703,0.0387254055971431,0.0024542510257286043
XLI,VIX,0.01,-0.018649397279599463,-0.00928611329684352,-3.1610282729723735,0.5577368691283634
XLI,VIX,0.05,-0.011828545459876494,-0.008755279471441849,-6.2410014382581265,0.3718433360744141
XLI,VIX,0.1,-0.00818804109182543,-0.007925930713810907,-11.210970284666171,0.3320614702272924
XLI,VIX,0.25,-0.00459376850436264,-0.008427820174298202,-13.771565241528414,0.28646605060029484
XLI,VIX,0.5,0.0008355634661954517,-0.009188105547041251,-16.473735290790216,0.26484417839418006
XLI,VIX,0.75,0.006287613004662273,-0.009758681734346315,-20.58799143279667,0.2793457749876106
XLI,VIX,0.9,0.010054205337685035,-0.008563322128090758,-7.908152644578765,0.3077034216656649
XLI,VIX,0.95,0.014036029548435417,-0.008922495150998818,-6.741364281032755,0.3623119719904718
XLI,VIX,0.99,0.019298465748135905,-0.009624984216580326,-13.036074432632436,0.5564337449361675
XLB,OIL,0.01,-0.03255001491041875,0.0041419908551789475,0.5268488775199646,0.10811805377527994
XLB,OIL,0.05,-0.019353218983687408,0.0009362850620953529,0.36916945995798944,0.0010873689751352833
XLB,OIL,0.1,-0.01364898158969397,0.0012370601977775876,0.9344300486021193,0.0036590979681651037
XLB,OIL,0.25,-0.006159243900092226,-0.001000509640906899,-1.1359921008366805,0.007547378225451817
XLB,OIL,0.5,0.0007760204965032233,-0.001940976681067538,-2.962608434302736,0.01640811603344816
XLB,OIL,0.75,0.007283613565010244,-0.0018107604833609394,-2.0613939380714434,0.009229461985573506
XLB,OIL,0.9,0.014282292756649276,-0.001523030972529907,-1.2058775840895801,0.013371375982866418
XLB,OIL,0.95,0.019613498441160622,-0.0021300513096072773,-0.9711644211035236,0.005957970204005569
XLB,OIL,0.99,0.025708078717978953,-0.001169835000599753,-0.33001162030706355,0.029543629714861463
XLB,DXY,0.01,-0.02953532562069739,0.0029005216666474266,0.7360407425218256,0.05775035444539556
XLB,DXY,0.05,-0.018528658214414892,-0.0007727531288073319,-0.29944885973119245,0.0015878354787592919
XLB,DXY,0.1,-0.01333837118367805,-0.0005896715810646758,-0.32885759318852015,0.0037857214784300375
XLB,DXY,0.25,-0.005827529399207078,-0.00204551426022461,-2.139994221836013,0.013817324845435519
XLB,DXY,0.5,0.0008109679376920265,-0.002222788326078236,-3.329098766269369,0.01999962536812039
XLB,DXY,0.75,0.007245727742049717,-0.002792521950528394,-3.7322830539385903,0.01739458012494255
XLB,DXY,0.9,0.014721734029949142,-0.0019648286826049683,-1.5952069676997918,0.00509474929007947
XLB,DXY,0.95,0.01961507256626084,-7.363242184523001e-05,-0.04814960696620305,3.6482317215646987e-05
XLB,DXY,0.99,0.026578588961684767,-0.001107992293583197,-0.4028608012359307,0.023588146931720844
XLB,US2Y,0.01,-0.027388527792535936,0.004798040495120219,1.456867271472083,0.05626177850107339
XLB,US2Y,0.05,-0.019391963438287377,0.0026877748846277807,2.1703355311066717,0.006897835659303353
XLB,US2Y,0.1,-0.013640253952340262,-7.711804015968649e-05,-0.07805936293671661,5.986035477756335e-05
XLB,US2Y,0.25,-0.0064627470964350444,-0.00032232934990300587,-0.403476095301669,0.0006779293657077634
XLB,US2Y,0.5,0.0007596270158548685,3.440718356622497e-05,0.050036647488935874,1.4704933726239489e-05
XLB,US2Y,0.75,0.007419314774721091,-0.0005134425750943488,-0.6007133343715165,0.00017223699721857777
XLB,US2Y,0.9,0.015141639544432544,0.001425276252729528,0.8445425302022489,0.007178631554077386
XLB,US2Y,0.95,0.019559391133499356,0.0007598348352224719,0.32504965629866744,0.00799317996019333
XLB,US2Y,0.99,0.03166834559177312,0.004312737553504545,0.6109104665837811,0.0444870097698965
XLB,US10Y,0.01,-0.03630997777681158,0.003388742975005722,0.3586960057084217,0.038611847579242076
XLB,US10Y,0.05,-0.019312519981330337,-0.0003353441210818812,-0.1262085273724585,0.001386017019919139
XLB,US10Y,0.1,-0.012849004023717166,-0.0013974921672869937,-0.9005912368371142,0.007211873346022912
XLB,US10Y,0.25,-0.005540253761925049,-0.003012747146891922,-3.593032717673192,0.032514266977744066
XLB,US10Y,0.5,0.0006194366570957417,-0.0028315880500073415,-4.374751166121909,0.03137813680725787
XLB,US10Y,0.75,0.007137130636528894,-0.0019970195057447604,-2.5102839365852208,0.019007373533345473
XLB,US10Y,0.9,0.015230082598433519,-0.0010765998759089419,-0.8168686208738142,0.006764828566959591
XLB,US10Y,0.95,0.019568084277962434,-2.884741849539017e-05,-0.01799051275141373,-2.01383161457791e-06
XLB,US10Y,0.99,0.024922901123276133,0.002097712738619028,1.0871710629477291,0.022792310468814803
XLB,VIX,0.01,-0.021009321424913494,-0.006329796886558366,-3.1269500997113,0.49630340304557374
XLB,VIX,0.05,-0.014040691848995623,-0.008079464029331808,-7.206921049457188,0.32407282128915627
XLB,VIX,0.1,-0.01119248014419972,-0.007889175267036886,-8.285201103184004,0.2825030349644697
XLB,VIX,0.25,-0.004947305880759367,-0.008339454942042154,-12.764624520885954,0.23115041093513344
XLB,VIX,0.5,0.0009243398747911256,-0.009159308803498497,-15.85303064619539,0.2227671746390929
XLB,VIX,0.75,0.0064852721798438605,-0.00904166165182102,-16.56781246271386,0.23873960965308305
XLB,VIX,0.9,0.012624456450004934,-0.009198860935886021,-12.93863548653928,0.2578096293703326
XLB,VIX,0.95,0.015180815595156334,-0.009491281305889273,-15.411611758156871,0.2802433321682033
XLB,VIX,0.99,0.023113768775679354,-0.006922726045002669,-1.3626379414102252,0.4602034980740952
XLRE,OIL,0.01,-0.02843717636483502,0.0046535460606710885,1.0794286353720015,0.05945040515212896
XLRE,OIL,0.05,-0.0186798327940933,0.0021310600124521085,0.8775745077363558,0.019180055613939095
XLRE,OIL,0.1,-0.011694527923878522,-0.00017382811796881224,-0.14921887947920207,0.00035870355159006717
XLRE,OIL,0.25,-0.004733988720093495,-0.0007852905210643927,-1.0305003705333418,0.0064437922392627245
XLRE,OIL,0.5,0.0011505731851876725,-0.001695671624735567,-3.219943753106106,0.010113274703488884
XLRE,OIL,0.75,0.006009408793325475,-0.001830437018931752,-2.951824127316941,0.026788457122785436
XLRE,OIL,0.9,0.01256498333970694,-0.000748974700660955,-0.5420022499102222,0.009554575266529586
XLRE,OIL,0.95,0.0159838050625625,-0.00018576770798371718,-0.10999493258049882,0.0029529403863760573
XLRE,OIL,0.99,0.02185205426917036,0.0006161710179195419,0.6189654002718646,0.0030224517068462298
XLRE,DXY,0.01,-0.027691758045299813,2.7312391917514062e-05,0.00407216548709806,0.0008211739277698138
XLRE,DXY,0.05,-0.017729200845458478,0.0009932854834723696,0.3220072495409196,0.01353108050710572
XLRE,DXY,0.1,-0.011632994762750901,-3.698494683587781e-05,-0.020016244443254866,3.37231332343535e-05
XLRE,DXY,0.25,-0.004713279527279985,-0.0013716601729051004,-1.5796283867927716,0.006242671183586679
XLRE,DXY,0.5,0.0012675263246524876,-0.0018585084215695985,-3.5964955746904317,0.016425449507404988
XLRE,DXY,0.75,0.005778818369939608,-0.0020107359318400743,-3.779819983516288,0.02907590367926083
XLRE,DXY,0.9,0.011702235972767013,-0.0030339611572668544,-5.964410267970197,0.03883082306657326
XLRE,DXY,0.95,0.015731402380867954,-0.0008969873279468584,-1.0404360677299165,0.010522102042930359
XLRE,DXY,0.99,0.020996066262352828,-0.0004929964177953899,-0.6746814610477574,0.004974832195233425
XLRE,US2Y,0.01,-0.02848967562295404,0.0017607657604696656,0.48571219623376594,0.02679726949808836
XLRE,US2Y,0.05,-0.017491822515340934,-8.723139506228882e-05,-0.04382049872735083,0.00020235040353733247
XLRE,US2Y,0.1,-0.011121697752035108,-0.0024145478414241,-2.596485206638731,0.016569549340926915
XLRE,US2Y,0.25,-0.004712284096380697,-0.0012759503535920446,-1.9302872855163902,0.007567914161965228
XLRE,US2Y,0.5,0.0011110728873166228,-0.0006397875740523261,-1.18849402137554,0.005114059394912718
XLRE,US2Y,0.75,0.006093119113667452,-0.0011626338126646421,-1.8910380713285964,0.012828016502654416
XLRE,US2Y,0.9,0.0124072363240974,-0.0012988563119900628,-1.3808588176850438,0.0066239107184064006
XLRE,US2Y,0.95,0.01603348816872253,-0.0001890907476853908,-0.17964787350471847,0.0004376408527552167
XLRE,US2Y,0.99,0.021667011988639438,0.002037129694566767,0.7040915375628474,0.0315388509187321
XLRE,US10Y,0.01,-0.028610978904038648,0.0006111428755199636,0.11903523199718408,0.006310297456545877
XLRE,US10Y,0.05,-0.015350437754679558,-0.004294576580964418,-1.893368959537735,0.07610753900061185
XLRE,US10Y,0.1,-0.010499947022163099,-0.003942238650550571,-3.2361827009772015,0.08068518803386304
XLRE,US10Y,0.25,-0.005107716424341482,-0.0033464226279455354,-4.218526554802063,0.054564188732460495
XLRE,US10Y,0.5,0.0010969226938948062,-0.0021983826500763227,-4.006822381294372,0.027164200376191827
XLRE,US10Y,0.75,0.00579016103637055,-0.0025641234554277994,-4.575989683048213,0.04194049169510705
XLRE,US10Y,0.9,0.011659332913854585,-0.0027062901265644296,-2.666505592212579,0.0338629047658906
XLRE,US10Y,0.95,0.015796653608565803,-0.001622007477746663,-1.3788060382492884,0.02205558887694592
XLRE,US10Y,0.99,0.020057506130715153,-0.0006734416689633282,-0.4175653638716568,0.0056478304814258085
XLRE,VIX,0.01,-0.02347232297552541,-0.006893758358932747,-4.379280802867282,0.27731003077083705
XLRE,VIX,0.05,-0.014679572828308588,-0.008049414766833251,-4.112107149372524,0.24086779421794524
XLRE,VIX,0.1,-0.011163739626500916,-0.007089727624951652,-11.022517141079824,0.18653664536593428
XLRE,VIX,0.25,-0.00460436083270638,-0.00587256643033048,-8.229281352400932,0.13332419395220874
XLRE,VIX,0.5,0.0007516282252622046,-0.004976591234263088,-9.1463546495364,0.09973564800304557
XLRE,VIX,0.75,0.005909787935870922,-0.0054414310760521716,-8.792769520122294,0.1293961434467248
XLRE,VIX,0.9,0.011361261041666107,-0.005077573107859288,-7.749177494716995,0.15015652405853008
XLRE,VIX,0.95,0.014142035414856913,-0.0047601620902863176,-2.467221749848833,0.1683688728829329
XLRE,VIX,0.99,0.018817313827095086,-0.00422664845303298,-1.2233451812233536,0.3274598361687474
XLC,OIL,0.01,-0.03239201882033726,0.0056726626507828965,0.7283772675060644,0.18652583560916913
XLC,OIL,0.05,-0.01642732879672549,0.0014804423851132163,0.7558804017025922,0.006540921008082234
XLC,OIL,0.1,-0.011329324641598838,0.0004987453250740127,0.4257215278538325,0.0013083221546511536
XLC,OIL,0.25,-0.004919830453520846,-0.0007863716060311949,-1.2085598061875802,0.0048955901448245465
XLC,OIL,0.5,0.0013491572886458335,-0.0015479410725296042,-2.612944033005587,0.010618002932692994
XLC,OIL,0.75,0.006468745409494097,-0.0018423344550698249,-3.4096396561774593,0.01931035711902218
XLC,OIL,0.9,0.011355903851278727,-0.001377134117879838,-2.391565159132939,0.022876855903821047
XLC,OIL,0.95,0.014365207643916956,-0.0012244505840943204,-1.795159253042007,0.01053000405517246
XLC,OIL,0.99,0.024426773118315634,0.0011191777099638215,0.2131590377097146,0.025070790785673203
XLC,DXY,0.01,-0.02743910595423019,0.004820934292720179,1.1728014650116065,0.09493109273699074
XLC,DXY,0.05,-0.01593457646445286,0.002764763123239534,1.3744031483122274,0.03153493724475942
XLC,DXY,0.1,-0.012110940256907381,0.0016762702515956134,1.0770085953594266,0.018521994137446485
XLC,DXY,0.25,-0.004980748640969308,-0.0001764064440619443,-0.22894917282056734,0.0003907480923606155
XLC,DXY,0.5,0.0013845395595552593,-0.0020431309304660473,-3.626958338217881,0.01082551377781471
XLC,DXY,0.75,0.00618148230860182,-0.0016011212200325812,-3.0177980214944187,0.025051359801024797
XLC,DXY,0.9,0.011583112278316751,-0.0013425575859497961,-1.5253731419150292,0.005894264311350761
XLC,DXY,0.95,0.015206275812513883,0.0003200786827310618,0.2884604572073916,0.0009056940569713845
XLC,DXY,0.99,0.025702746521526414,-5.587247307302672e-06,-0.002345617090730373,0.007965322848939582
XLC,US2Y,0.01,-0.030404074704223776,0.004467019202085978,0.6036901887516112,0.11469374875166827
XLC,US2Y,0.05,-0.015750205378302733,0.0008625947568030638,0.6493142259601192,0.0042121893483186845
XLC,US2Y,0.1,-0.01115501518885391,-0.0012224643080152957,-1.176946127527633,0.002046900651400785
XLC,US2Y,0.25,-0.004840639580667934,-0.0009528916083132858,-1.4595434828270089,0.005685255460306071
XLC,US2Y,0.5,0.0012214470151043605,-0.0010454585684592315,-1.7829611371730787,0.011923750329068228
XLC,US2Y,0.75,0.006356718857226287,-0.0010288960962443199,-1.6032850575229687,0.005763318346116986
XLC,US2Y,0.9,0.011723877812558355,-0.0007330727570784634,-0.6310064663105419,0.003148104711908739
XLC,US2Y,0.95,0.014974106257066404,0.00026670025593272063,0.1660082435972377,0.0008520605495386802
XLC,US2Y,0.99,0.02562129748043804,0.003544772746110356,0.6842283795059952,0.09339260249341819
XLC,US10Y,0.01,-0.030523895268640574,0.005177882402321711,1.0759928690586147,0.12899949534132094
XLC,US10Y,0.05,-0.01646695934469729,0.0011970425712915296,0.5733645034656983,0.017400759845838443
XLC,US10Y,0.1,-0.010800520877390944,0.00044248854002569495,0.3202144962607703,0.0013766721624903777
XLC,US10Y,0.25,-0.005015332801990068,-0.0004791535063677162,-0.6463645908689974,0.0009960861341485883
XLC,US10Y,0.5,0.0011075559167891154,-0.001471122376391226,-2.5092962632941207,0.008713687143173665
XLC,US10Y,0.75,0.006245130782503296,-0.0013790859472085652,-2.3057178640370304,0.014389866039774768
XLC,US10Y,0.9,0.011555405010255688,-0.0016946092230492528,-1.7608587301366763,0.011166001806825698
XLC,US10Y,0.95,0.014888394264003294,-0.0005057125684537849,-0.38326502339802454,0.004414270779811602
XLC,US10Y,0.99,0.027677445069721952,0.0040733027735558895,1.0927398435025428,0.04711298554453025
XLC,VIX,0.01,-0.018376970323175725,-0.008012124455239314,-3.4944499552405537,0.5655598246295568
XLC,VIX,0.05,-0.011082685847210809,-0.008181074842187322,-5.672191361696094,0.3549090222917409
XLC,VIX,0.1,-0.00778918127880331,-0.008243016456980912,-12.126622726905861,0.3369016075456911
XLC,VIX,0.25,-0.003894567936066446,-0.00878297295932704,-18.83385050581296,0.2980590447136563
XLC,VIX,0.5,0.0006574760108339802,-0.008332994413031605,-17.822636334247687,0.2774344480037714
XLC,VIX,0.75,0.004965127221508739,-0.008868052636890717,-15.851144617074574,0.2765049023137405
XLC,VIX,0.9,0.009026622154123247,-0.00863102707377189,-8.816386846354886,0.3129637971922131
XLC,VIX,0.95,0.011753059759057237,-0.008321028906485029,-5.020273107316287,0.3570776451793054
XLC,VIX,0.99,0.01583845075627706,-0.007854819035985462,-2.855889610685399,0.5439998597405038
